Buyer ID,Source Buyer ID,Record Type,Phone Number,return_rate,refund_frequency,high_value_return_ratio,version_diversity,category_diversity,avg_transaction_value
1116844,1116844,primary,001-821-769-9586x6934,0.0,0.0,0.0,2,1,65.97000000000001
1117059,1117059,primary,572-626-9848x5833,0.0,0.0,0.0,1,1,79.17
1118342,1118342,primary,+1-652-828-8515x87996,0.0,0.0,0.0,2,1,71.25
1119907,1119907,primary,6814062003,0.0,100.0,0.0,1,1,-67.22
1120059,1120059,primary,542-804-3805x7198,0.0,100.0,0.0,1,1,-74.17
1120302,1120302,primary,284.206.6658,0.0,0.0,0.0,2,3,60.333333333333336
1120461,1120461,primary,001-943-497-3598x9334,-1.0,50.0,1.0,1,2,0.0
1121366,1121366,primary,+1-612-228-1606x48422,0.0,0.0,0.0,4,4,60.21
1121756,1121756,primary,372-702-5909x47985,0.0,0.0,0.0,2,1,69.27000000000001
1121840,1121840,primary,532.781.8268x86153,0.0,0.0,0.0,1,1,63.33
1123660,1123660,primary,554-239-8780x15739,0.0,0.0,0.0,3,6,66.53
11237400000000,11237400000000,primary,+1-956-216-4840x85887,0.0,100.0,0.0,1,1,-66.75
1123767,1123767,primary,835-381-1288x0133,0.0,0.0,0.0,1,1,79.17
1124349,1124349,primary,386.312.0750,0.0,0.0,0.0,1,1,53.33
1124499,1124499,primary,8249819346,0.0,0.0,0.0,1,2,70.28
1124695,1124695,primary,+1-366-750-6180x9190,0.0,0.0,0.0,1,1,53.33
1124957,1124957,primary,514.449.1476x60728,-0.5,33.33333333333333,0.45896656534954405,3,2,24.721666666666664
1124965,1124965,primary,001-268-842-4508x8210,0.0,0.0,0.0,1,1,51.67
1125065,1125065,primary,+1-481-443-5368,0.0,0.0,0.0,1,1,74.16
1125067,1125067,primary,(939)343-1290,0.0,0.0,0.0,1,1,79.16499999999999
1125370,1125370,primary,314-513-9755x2314,0.0,0.0,0.0,1,1,66.75
1125663,1125663,primary,277-759-4929x95562,0.0,0.0,0.0,1,1,53.33
1126142,1126142,primary,936.745.2577,-0.4,28.57142857142857,0.3648293963254593,3,3,28.810000000000002
1126336,1126336,primary,001-347-281-2914x28341,0.0,0.0,0.0,2,1,67.08500000000001
1126384,1126384,primary,709.896.9308x48872,0.0,0.0,0.0,2,1,60.04
11269200000000,11269200000000,primary,794.227.8816,0.0,0.0,0.0,2,3,69.16499999999999
1127035,1127035,primary,+1-239-528-2722x99275,0.0,0.0,0.0,1,1,79.17
1127631,1127631,primary,001-273-214-5303x85677,0.0,0.0,0.0,2,1,79.17
1128008,1128008,primary,+1-351-684-4989x2665,0.0,0.0,0.0,1,1,79.17
1128766,1128766,primary,(438)565-5779x0827,0.0,0.0,0.0,1,1,66.0
1128779,1128779,primary,384-532-2259,0.0,0.0,0.0,1,1,71.25
1129241,1129241,primary,(451)477-7392x60302,0.0,0.0,0.0,1,1,66.0
1129357,1129357,primary,+1-280-692-0242x8699,0.0,0.0,0.0,2,2,65.6
1129433,1129433,primary,437-497-7236,-0.3333333333333333,25.0,0.3244717109747785,2,2,41.292500000000004
1129468,1129468,primary,+1-484-325-7991x366,0.0,0.0,0.0,2,2,51.665
1130391,1130391,primary,9382862912,-0.46153846153846156,31.57894736842105,0.455406911928651,8,3,26.491052631578945
1130412,1130412,primary,+1-881-817-2980,-0.6666666666666666,40.0,0.6113651208360549,2,2,19.834
1130536,1130536,primary,(408)663-7659x916,0.0,0.0,0.0,1,1,74.17
1131023,1131023,primary,331.249.8643x0098,0.0,0.0,0.0,2,2,63.60999999999999
1131164,1131164,primary,(735)665-1269x4486,0.0,0.0,0.0,1,1,74.17
1131384,1131384,primary,+1-763-868-8725x88744,0.0,0.0,0.0,1,1,107.5
1131830,1131830,primary,001-221-437-2138x6589,0.0,0.0,0.0,1,1,190.0
1132202,1132202,primary,(201)827-9611x4351,0.0,0.0,0.0,1,2,72.96000000000001
1132405,1132405,primary,(598)249-0277x0384,-1.0,50.0,1.0,1,1,0.0
1132960,1132960,primary,+1-688-839-2053x021,0.0,0.0,0.0,1,1,66.75
1133548,1133548,primary,(766)793-8011x848,0.0,0.0,0.0,1,1,79.33
1133702,1133702,primary,339-337-6904x268,0.0,0.0,0.0,2,2,65.83500000000001
1134022,1134022,primary,745.918.4894x76973,0.0,0.0,0.0,1,1,71.25
1134038,1134038,primary,+1-279-607-1416x33565,-0.5,33.33333333333333,0.5,2,1,22.25
1134186,1134186,primary,741.765.1827,0.0,0.0,0.0,4,4,72.9575
1134618,1134618,primary,694.523.7333,0.0,0.0,0.0,3,2,66.33500000000001
1134686,1134686,primary,933.295.2111,0.0,0.0,0.0,1,1,53.33
1135128,1135128,primary,001-880-575-9579x47284,0.0,0.0,0.0,4,2,67.084
1135529,1135529,primary,001-392-908-6780x85627,-0.6,37.5,0.7170731707317073,4,3,6.04125
1135681,1135681,primary,500-636-9155x94284,-0.6,37.5,0.4916864608076009,3,4,22.2925
1135893,1135893,primary,995.452.7636x5564,-1.0,50.0,1.0,2,2,0.0
1136426,1136426,primary,001-829-531-4386,0.0,0.0,0.0,1,1,74.17
1136617,1136617,primary,(727)902-6728,-0.4,28.57142857142857,0.4055727554179567,2,4,22.857142857142858
1136666,1136666,primary,948-790-6120x3471,0.0,0.0,0.0,2,2,97.875
1137118,1137118,primary,555-488-4506x159,0.0,0.0,0.0,2,1,54.585
1138296,1138296,primary,001-745-858-7716x94722,0.0,0.0,0.0,2,2,64.16499999999999
1138319,1138319,primary,+1-899-661-1253x5544,0.0,0.0,0.0,1,1,158.33
1138675,1138675,primary,359.587.6220x234,0.0,0.0,0.0,1,1,82.5
1138732,1138732,primary,(861)311-7800,0.0,0.0,0.0,1,1,36.67
1138964,1138964,primary,649-921-6433,-1.0,50.0,1.0,1,1,0.0
1139010,1139010,primary,+1-922-482-0055x7784,-0.1111111111111111,10.0,0.09917815851789943,6,4,53.891999999999996
1139164,1139164,primary,001-982-599-7968x845,-1.0,50.0,1.0,1,2,0.0
1139337,1139337,primary,274-456-4240,0.0,0.0,0.0,1,1,58.33
1139545,1139545,primary,(547)280-7740x649,0.0,0.0,0.0,1,1,51.67
1139620,1139620,primary,+1-853-868-6632,0.0,0.0,0.0,1,2,61.39000000000001
1139660,1139660,primary,641.863.8944,0.0,0.0,0.0,1,1,60.83
1139879,1139879,primary,612.924.1797,0.0,0.0,0.0,4,3,71.97749999999999
1140476,1140476,primary,650.620.8021,0.0,0.0,0.0,2,1,99.16499999999999
1140554,1140554,primary,(770)831-2073,0.0,0.0,0.0,1,1,79.17
1141019,1141019,primary,975-470-5120x4618,0.0,0.0,0.0,1,1,79.16
1141606,1141606,primary,246.501.3673,0.0,0.0,0.0,1,1,79.17
1141860,1141860,primary,318.637.6452x088,0.0,0.0,0.0,1,1,74.17
1142113,1142113,primary,343.850.3136x5024,-0.5,33.33333333333333,0.5792682926829268,2,2,19.166666666666668
1143874,1143874,primary,500.497.9251,0.0,0.0,0.0,1,1,63.33
1143920,1143920,primary,719.750.0528x1273,0.0,0.0,0.0,1,1,79.16499999999999
1144168,1144168,primary,930.565.2407x784,0.0,0.0,0.0,1,1,74.17
1144205,1144205,primary,001-428-355-7498,0.0,100.0,0.0,1,3,-78.33333333333333
1144746,1144746,primary,727.544.8570x86209,0.0,0.0,0.0,1,1,79.16499999999999
1145706,1145706,primary,318-363-8782x94565,0.0,100.0,0.0,1,1,-66.75
1145792,1145792,primary,910.622.0317x31096,0.0,0.0,0.0,2,3,52.292500000000004
1145881,1145881,primary,9532910371,0.0,0.0,0.0,1,1,53.33
1145994,1145994,primary,(586)350-9480x141,0.0,0.0,0.0,1,1,53.33
1146411,1146411,primary,438-863-3839,-1.0,50.0,1.0,1,1,0.0
1146648,1146648,primary,001-419-957-6122x8685,0.0,0.0,0.0,1,1,79.17
1147940,1147940,primary,(558)855-6659x398,0.0,0.0,0.0,2,1,70.83500000000001
1149288,1149288,primary,001-684-257-7600x49082,0.0,0.0,0.0,1,1,66.75
1149593,1149593,primary,233-950-4888x9921,0.0,0.0,0.0,1,1,55.62
1149828,1149828,primary,(822)545-9334x419,0.0,0.0,0.0,1,1,40.83
1150074,1150074,primary,001-315-272-7919x4096,0.0,0.0,0.0,1,1,79.16499999999999
1150221,1150221,primary,001-755-466-1390x60480,0.0,0.0,0.0,1,1,79.17
1150427,1150427,primary,883-420-6799x81364,0.0,0.0,0.0,1,1,74.16499999999999
1152309,1152309,primary,(351)879-0864,0.0,0.0,0.0,1,1,63.33
1152990,1152990,primary,562.527.8376x93898,0.0,0.0,0.0,2,2,65.83500000000001
1153391,1153391,primary,746-759-1166,0.0,0.0,0.0,1,1,59.33
1153405,1153405,primary,955.490.4259,0.0,0.0,0.0,1,2,80.83500000000001
1153576,1153576,primary,603.235.2110x392,0.0,0.0,0.0,1,1,74.17
1153647,1153647,primary,914-477-0538x33884,0.0,0.0,0.0,1,1,36.67
1153690,1153690,primary,001-606-298-0420x439,0.0,0.0,0.0,1,1,59.33
1153893,1153893,primary,301.764.5104x636,0.0,100.0,0.0,1,2,-67.91499999999999
1153949,1153949,primary,698.712.3878x0038,0.0,0.0,0.0,2,2,65.83500000000001
1154272,1154272,primary,862.205.5543x8404,0.0,0.0,0.0,1,2,80.41499999999999
1154913,1154913,primary,+1-543-825-6216,0.0,0.0,0.0,1,1,99.17
1155449,1155449,primary,492.564.9578,-0.5,33.33333333333333,0.5,2,1,22.916666666666668
1155505,1155505,primary,+1-729-383-2482x6292,-0.16666666666666666,14.285714285714285,0.16638655462184873,2,4,59.048571428571435
1155635,1155635,primary,+1-881-625-2056,0.0,0.0,0.0,2,2,68.33500000000001
1156287,1156287,primary,542.531.2209x949,0.0,0.0,0.0,1,1,58.33
1156332,1156332,primary,705.417.2897,-0.5,33.33333333333333,0.5267175572519084,2,2,17.223333333333333
1156548,1156548,primary,(577)522-3306x0463,0.0,0.0,0.0,4,3,71.332
1156749,1156749,primary,827-297-5736,0.0,0.0,0.0,1,1,66.75
1156784,1156784,primary,+1-965-969-9988x081,0.0,0.0,0.0,2,1,86.0
1156835,1156835,primary,2385860868,0.0,0.0,0.0,1,3,72.0825
1156846,1156846,primary,976-944-7264x9082,-1.0,50.0,1.0,2,1,0.0
1156852,1156852,primary,781-929-8266,0.0,0.0,0.0,1,1,74.17
1157999,1157999,primary,4273937145,-1.0,50.0,1.0,1,1,0.0
1158241,1158241,primary,417-851-8689,0.0,0.0,0.0,1,1,40.83
1158277,1158277,primary,+1-460-225-9222,0.0,0.0,0.0,1,1,79.17
1158320,1158320,primary,(944)974-2123x09407,0.0,0.0,0.0,1,1,66.75
1158349,1158349,primary,+1-809-973-3977,0.0,0.0,0.0,1,1,59.33
1158573,1158573,primary,599-203-8498,0.0,0.0,0.0,3,3,78.375
1158605,1158605,primary,(620)750-2099,0.0,0.0,0.0,2,4,68.3325
1158982,1158982,primary,401-962-2499,-0.6666666666666666,40.0,0.6666666666666666,2,2,11.866
1159000,1159000,primary,001-695-901-4556x1681,0.0,0.0,0.0,1,1,66.0
1159133,1159133,primary,(214)358-6833,0.0,0.0,0.0,2,1,41.25
1159168,1159168,primary,001-681-779-4695,0.0,0.0,0.0,1,2,76.875
1159214,1159214,primary,(599)678-7729,-0.3333333333333333,25.0,0.36811659192825114,3,2,29.355
1159278,1159278,primary,801.207.1396,-0.5,33.33333333333333,0.5,1,1,26.39
1159715,1159715,primary,258-330-3441x44885,0.0,0.0,0.0,2,1,65.27666666666666
1159745,1159745,primary,+1-455-969-9023x55770,-0.7777777777777778,46.666666666666664,0.7785800240673887,6,2,10.222
1159775,1159775,primary,(778)257-6084,0.0,0.0,0.0,1,1,79.16499999999999
1159978,1159978,primary,895.451.2405,-0.8,44.44444444444444,0.8176638176638177,3,4,5.9255555555555555
1160017,1160017,primary,001-696-829-1450,0.0,0.0,0.0,1,1,59.33
1160356,1160356,primary,473-357-4384,0.0,0.0,0.0,2,2,36.665
1160622,1160622,primary,(903)617-8078x235,0.0,0.0,0.0,2,2,71.39
1161001,1161001,primary,001-252-318-2307x68104,0.0,0.0,0.0,1,1,59.33
1161002,1161002,primary,670-718-4094x35334,0.0,0.0,0.0,3,3,80.41499999999999
1161659,1161659,primary,001-771-742-2410x98813,0.0,0.0,0.0,1,3,68.72333333333334
1162248,1162248,primary,224-493-2149x587,0.0,0.0,0.0,1,1,74.17
1162367,1162367,primary,4709160166,0.0,0.0,0.0,1,1,82.5
1162414,1162414,primary,+1-354-953-8179x217,0.0,0.0,0.0,1,1,66.0
1163531,1163531,primary,977-933-2945x6255,0.0,0.0,0.0,1,1,74.17
1163579,1163579,primary,7174157724,0.0,0.0,0.0,1,1,58.33
1163708,1163708,primary,516.415.8148x76963,-1.0,50.0,1.0,1,1,0.0
1163718,1163718,primary,361.953.9669x5832,0.0,0.0,0.0,1,1,63.335
1164103,1164103,primary,699-875-8172,-0.5,33.33333333333333,0.5,2,2,24.75
1164239,1164239,primary,591-496-5701,0.0,0.0,0.0,1,1,63.33
1164343,1164343,primary,001-902-527-8469,0.0,0.0,0.0,1,1,79.16499999999999
1164557,1164557,primary,254.894.6519,0.0,0.0,0.0,1,2,62.54
1164629,1164629,primary,(340)658-0085,0.0,0.0,0.0,1,1,99.17
1164811,1164811,primary,8365965666,0.0,0.0,0.0,4,2,75.9375
1165059,1165059,primary,+1-327-223-8656x24220,-1.0,50.0,1.0,1,1,0.0
1165418,1165418,primary,(876)421-2679,0.0,0.0,0.0,1,1,59.33
1165857,1165857,primary,986.587.6532x690,0.0,0.0,0.0,2,2,66.25
1166016,1166016,primary,001-384-968-9500x975,0.0,100.0,0.0,1,1,-74.17
1166320,1166320,primary,001-912-384-7818x913,0.0,0.0,0.0,1,1,74.17
1166483,1166483,primary,+1-789-849-0580x77879,0.0,0.0,0.0,1,1,49.5
1166603,1166603,primary,(444)220-9494x079,-1.0,50.0,1.0,1,1,0.0
1166624,1166624,primary,+1-649-604-7128x14429,0.0,0.0,0.0,1,1,79.17
1166647,1166647,primary,901-492-9275x243,0.0,0.0,0.0,1,1,58.33
1166693,1166693,primary,705.212.9276x63723,-0.5,33.33333333333333,0.5,2,1,26.39
1166893,1166893,primary,+1-841-902-7674x7836,0.0,0.0,0.0,2,1,77.9175
1169391,1169391,primary,728-860-4765x801,0.0,0.0,0.0,2,3,48.05666666666667
1169566,1169566,primary,+1-545-744-1496x739,-0.5,33.33333333333333,0.46621621621621623,3,4,21.945000000000004
1169842,1169842,primary,+1-525-680-0106x18175,0.0,0.0,0.0,1,1,63.33
1170058,1170058,primary,330-409-1093x911,0.0,0.0,0.0,3,1,29.166666666666668
1170329,1170329,primary,(692)412-4471x7465,-0.5,33.33333333333333,0.49515473585495473,2,2,22.430000000000003
1170383,1170383,primary,001-514-806-6504x42717,0.0,0.0,0.0,3,2,64.44333333333333
1170910,1170910,primary,(971)628-6391,-0.5,33.33333333333333,0.5515320334261838,4,2,22.361666666666668
1172885,1172885,primary,401-219-4707,0.0,0.0,0.0,1,2,81.75
1173857,1173857,primary,9649256908,-1.0,50.0,1.0,1,2,0.0
1173947,1173947,primary,(861)283-0671x98554,-1.0,50.0,1.0,1,1,0.0
1174187,1174187,primary,+1-515-685-1743x2806,0.0,0.0,0.0,3,3,56.666666666666664
1174214,1174214,primary,001-561-957-1732x030,-0.5,33.33333333333333,0.6106194690265486,2,2,11.0
1175330,1175330,primary,(818)347-8700x5050,0.0,100.0,0.0,2,2,-84.58500000000001
1176847,1176847,primary,487.982.9310,0.0,0.0,0.0,2,2,60.0
1177165,1177165,primary,+1-407-390-3202x0417,-0.4,28.57142857142857,0.45437171524128045,3,3,27.19142857142857
1177422,1177422,primary,717-899-3136,0.0,0.0,0.0,1,1,66.75
1177566,1177566,primary,419-882-5309x25114,0.0,0.0,0.0,2,1,79.16499999999999
1178537,1178537,primary,(358)827-3902,-0.6666666666666666,40.0,0.673992673992674,3,1,13.35
1179870,1179870,primary,001-520-471-0021x94672,0.0,0.0,0.0,1,1,57.5
1180069,1180069,primary,+1-348-676-3290x9279,0.0,0.0,0.0,1,1,46.5
1180156,1180156,primary,(560)983-3181x958,0.0,0.0,0.0,1,1,82.5
1180228,1180228,primary,001-634-503-1277x22005,-0.5,33.33333333333333,0.3643122676579926,2,2,23.75
1180269,1180269,primary,(345)397-0108x22078,-0.75,50.0,0.75,2,1,14.8325
1180353,1180353,primary,379.795.6353,0.0,0.0,0.0,2,2,49.17
1181251,1181251,primary,913.263.6317,0.0,0.0,0.0,1,1,99.17
1181331,1181331,primary,(723)497-2652x73543,-0.5,33.33333333333333,0.5,2,1,26.386666666666667
1182126,1182126,primary,4907421776,0.0,0.0,0.0,1,1,29.17
1182226,1182226,primary,349.829.2983,0.0,0.0,0.0,1,1,71.25
1182394,1182394,primary,573.497.7406x33569,0.0,0.0,0.0,2,1,79.16499999999999
1182470,1182470,primary,001-806-900-7806,-0.6666666666666666,40.0,0.5887445887445888,2,1,19.0
1183275,1183275,primary,001-617-573-1806x325,0.0,100.0,0.0,1,1,-70.0
1183350,1183350,primary,+1-810-474-2799x0772,-1.0,50.0,1.0,1,1,0.0
1183763,1183763,primary,(570)316-5804x649,0.0,0.0,0.0,2,2,55.83
1183958,1183958,primary,+1-750-785-0165x790,0.0,100.0,0.0,1,2,-70.5
1184335,1184335,primary,(381)983-2538,-0.5,33.33333333333333,0.49316541237905087,7,4,22.916666666666668
1184552,1184552,primary,001-793-935-5486x4015,0.0,0.0,0.0,3,2,72.0
1184616,1184616,primary,988.317.8847x9513,0.0,0.0,0.0,1,1,66.75
1184787,1184787,primary,462-941-1241,0.0,0.0,0.0,3,2,70.8325
1184959,1184959,primary,(738)804-6827,-0.1111111111111111,11.11111111111111,0.0,5,4,58.14666666666666
1185662,1185662,primary,704.931.0385x695,0.0,0.0,0.0,1,1,29.17
1186346,1186346,primary,001-488-677-4924,0.0,0.0,0.0,1,1,79.17
1186403,1186403,primary,475.440.2547,-1.0,50.0,1.0,1,1,0.0
1186540,1186540,primary,001-484-922-2231x059,-0.5,33.33333333333333,0.5077204920177963,4,2,26.125
1186787,1186787,primary,452-638-0552x578,-0.3333333333333333,25.0,0.2669683257918552,3,3,33.75
1186995,1186995,primary,706-672-7520,-0.6,37.5,0.5717942750756341,3,3,19.166249999999998
1187489,1187489,primary,649.229.7517x0281,0.0,0.0,0.0,1,1,74.25
1187754,1187754,primary,(693)575-1509x3983,0.0,0.0,0.0,2,1,79.17
1187809,1187809,primary,7182718637,0.0,0.0,0.0,1,1,46.5
1187890,1187890,primary,+1-356-526-5650x45547,0.0,0.0,0.0,1,1,79.17
1188174,1188174,primary,001-576-674-2662x9912,0.0,0.0,0.0,1,1,74.17
1188269,1188269,primary,985.419.6106x4628,0.0,0.0,0.0,1,1,63.335
1188298,1188298,primary,626.948.7049,0.0,0.0,0.0,2,1,71.25
1188587,1188587,primary,+1-373-600-2447,-0.6666666666666666,40.0,0.6211031175059952,3,4,13.166
1188619,1188619,primary,(827)630-1471x95979,0.0,0.0,0.0,1,1,79.33
1188917,1188917,primary,+1-971-458-9042x9025,0.0,0.0,0.0,2,2,64.0
1189252,1189252,primary,(520)445-6504x481,0.0,0.0,0.0,1,1,59.33
1189331,1189331,primary,001-419-228-5544x51895,0.0,0.0,0.0,3,2,74.44666666666667
1189421,1189421,primary,(584)457-6521,0.0,0.0,0.0,1,1,53.33
1189509,1189509,primary,233.989.8881x67112,0.0,0.0,0.0,1,1,79.17
1189672,1189672,primary,(545)427-9852x401,0.0,0.0,0.0,1,1,74.17
1190019,1190019,primary,001-923-842-3216x110,0.0,0.0,0.0,1,1,79.17
1190573,1190573,primary,6312089071,-0.6666666666666666,40.0,0.6481802426343154,6,4,16.917
1191016,1191016,primary,440-711-9393,0.0,0.0,0.0,1,2,64.66499999999999
1191229,1191229,primary,5123495528,-0.5,33.33333333333333,0.4444444444444445,2,2,26.111666666666668
1191916,1191916,primary,290-383-3428,0.0,0.0,0.0,1,1,63.04
1192558,1192558,primary,787.859.2712,0.0,0.0,0.0,1,1,51.67
1192590,1192590,primary,(638)236-1517x18275,0.0,0.0,0.0,1,1,59.33
1193502,1193502,primary,957-516-4794,-0.25,20.0,0.25,2,2,49.5
1193598,1193598,primary,+1-264-963-1752,-0.8571428571428571,46.15384615384615,0.8450649350649351,6,5,5.353076923076923
1194194,1194194,primary,+1-716-578-1126x69121,-0.4,28.57142857142857,0.3753943217665615,5,4,23.57
1194442,1194442,primary,939-861-3674x99465,0.0,0.0,0.0,1,1,107.5
1194444,1194444,primary,384.227.1147x7320,-0.3333333333333333,25.0,0.3333333333333333,1,1,39.582499999999996
1194702,1194702,primary,370-326-9524,0.0,0.0,0.0,3,4,62.834
1194962,1194962,primary,+1-287-273-4778x48588,-0.3333333333333333,25.0,0.4195311122862683,1,3,34.3
1195110,1195110,primary,(916)875-6770x02842,0.0,0.0,0.0,2,2,66.25
1195217,1195217,primary,(946)971-9788,0.0,0.0,0.0,2,2,61.665
1195595,1195595,primary,+1-728-606-4796,-1.0,50.0,1.0,1,1,0.0
1196451,1196451,primary,700-790-2559x05616,-0.4,28.57142857142857,0.46568627450980393,2,2,31.142857142857142
1196772,1196772,primary,(250)733-3491x14152,-0.3333333333333333,25.0,0.23786407766990292,3,3,32.705
1196840,1196840,primary,2767986407,-0.3333333333333333,25.0,0.33916083916083917,3,3,39.375
1196938,1196938,primary,(496)659-1713x5785,0.0,0.0,0.0,1,1,74.17
1197380,1197380,primary,(863)571-8344x049,0.0,0.0,0.0,2,2,51.25
1198683,1198683,primary,+1-519-719-5419x876,0.0,0.0,0.0,1,1,74.17
1198866,1198866,primary,848-646-8536,0.0,0.0,0.0,1,1,82.5
1198887,1198887,primary,+1-687-882-0829x737,0.0,0.0,0.0,1,2,76.66499999999999
1198950,1198950,primary,001-608-835-7232,0.0,0.0,0.0,1,1,79.17
1199376,1199376,primary,(451)536-4424x93631,0.0,100.0,0.0,1,1,-67.23
1199641,1199641,primary,5344778660,-1.0,50.0,1.0,1,1,0.0
1199728,1199728,primary,720-644-8207x001,-1.0,50.0,1.0,2,2,0.0
1199760,1199760,primary,365-616-2319,-1.0,50.0,1.0,1,1,0.0
1200204,1200204,primary,313.491.5596x3632,-1.0,50.0,1.0,1,1,0.0
1200254,1200254,primary,747.364.9078,0.0,0.0,0.0,2,2,51.665
1200319,1200319,primary,286-573-4257x54090,0.0,0.0,0.0,1,2,65.83500000000001
12003800000000,12003800000000,primary,686-645-1837x606,0.0,0.0,0.0,1,1,36.67
1201357,1201357,primary,634-332-7560,-0.42857142857142855,37.5,0.40150375939849625,3,2,82.91625
12013700000000,12013700000000,primary,001-777-965-6124x81569,-0.1111111111111111,10.0,0.07480916030534351,4,8,50.501
1201382,1201382,primary,001-300-327-2063x459,-1.0,50.0,1.0,1,1,0.0
1203423,1203423,primary,(438)629-6577,0.0,100.0,0.0,1,1,-65.83
1204051,1204051,primary,(895)843-1652,-1.0,50.0,1.0,2,1,0.0
1204608,1204608,primary,001-530-608-9317,0.0,0.0,0.0,2,2,68.72333333333334
1204932,1204932,primary,001-320-269-6942x152,0.0,0.0,0.0,1,1,53.33
1205619,1205619,primary,001-886-477-1333x447,0.0,0.0,0.0,3,4,40.834
1205650,1205650,primary,(939)534-3626x20443,0.0,0.0,0.0,2,5,54.598333333333336
1205940,1205940,primary,(697)310-7256x366,-0.6,37.5,0.5483870967741935,4,3,24.791249999999998
1206435,1206435,primary,280-205-3759,0.0,0.0,0.0,2,2,65.42
1206958,1206958,primary,689-464-6528x092,-1.0,50.0,1.0,1,1,0.0
1207032,1207032,primary,475.972.1586x24150,0.0,0.0,0.0,1,2,68.83500000000001
1207578,1207578,primary,956-444-9485x625,0.0,0.0,0.0,1,1,66.75
1207941,1207941,primary,+1-970-632-0320,0.0,0.0,0.0,2,1,79.16499999999999
1207967,1207967,primary,(976)917-0758,0.0,0.0,0.0,1,1,64.895
1208520,1208520,primary,512.215.1342x2849,0.0,0.0,0.0,1,1,74.17
1208539,1208539,primary,392.761.3715x04165,0.0,0.0,0.0,1,2,53.335
1208774,1208774,primary,(701)277-7490,0.0,0.0,0.0,1,2,80.83500000000001
1208791,1208791,primary,+1-897-359-2304x5018,-0.25,20.0,0.2214765100671141,2,3,38.666
1209107,1209107,primary,(342)636-1032x6642,0.0,0.0,0.0,5,4,59.864
1209133,1209133,primary,964.692.5158x3776,0.0,0.0,0.0,1,1,51.67
1209317,1209317,primary,001-896-316-5926,0.0,0.0,0.0,1,1,57.5
1210605,1210605,primary,3856732788,-0.1111111111111111,10.0,0.10761746084638454,6,4,55.79299999999999
1210888,1210888,primary,261.374.2243x864,0.0,0.0,0.0,3,4,63.001999999999995
1210986,1210986,primary,6817866179,0.0,0.0,0.0,3,2,51.94333333333333
1211136,1211136,primary,891-680-1722x601,0.0,0.0,0.0,2,2,70.08500000000001
1211251,1211251,primary,897-279-4523x21941,0.0,0.0,0.0,1,1,82.5
1212164,1212164,primary,9616027769,0.0,0.0,0.0,1,1,61.75
1212451,1212451,primary,+1-595-264-1220x310,0.0,0.0,0.0,1,1,71.25
1212827,1212827,primary,972.436.8314,0.0,0.0,0.0,1,1,74.17
1212945,1212945,primary,560.612.2777x0793,0.0,0.0,0.0,1,2,57.5
1213337,1213337,primary,001-660-250-1667,0.0,0.0,0.0,1,2,83.41499999999999
1213445,1213445,primary,767.389.9730x8069,0.0,0.0,0.0,1,1,59.33
1214133,1214133,primary,567-917-9576x024,0.0,0.0,0.0,2,3,64.72333333333334
1214177,1214177,primary,(873)783-9597x246,0.0,0.0,0.0,2,2,93.0
1214503,1214503,primary,329.834.1722x3297,-0.6666666666666666,40.0,0.6322314049586777,3,2,14.834
1214791,1214791,primary,243.338.0054x5228,0.0,0.0,0.0,6,5,64.92875
1214832,1214832,primary,661-493-1837x45508,0.0,0.0,0.0,1,1,66.0
1215161,1215161,primary,001-289-310-7711x991,0.0,0.0,0.0,1,1,66.75
1216114,1216114,primary,(313)452-4787,0.0,100.0,0.0,2,2,-66.75
1216252,1216252,primary,+1-455-321-3760x3754,0.0,0.0,0.0,1,1,99.16
1216350,1216350,primary,856-953-2863x266,0.0,0.0,0.0,1,1,53.33
1217850,1217850,primary,250.872.0811x55626,0.0,0.0,0.0,2,1,60.5
1218093,1218093,primary,001-602-490-8466x84550,-0.5,33.33333333333333,0.5,2,1,33.056666666666665
1218934,1218934,primary,001-367-238-9975x634,0.0,0.0,0.0,1,1,68.75
1219029,1219029,primary,+1-656-728-8431,0.0,0.0,0.0,3,3,58.94333333333333
1219297,1219297,primary,001-620-708-9434x68105,-1.0,50.0,1.0,1,1,0.0
1219618,1219618,primary,501-574-9075,0.0,0.0,0.0,2,1,60.04
