Buyer ID,Source Buyer ID,Record Type,Phone Number,isolation_forest_risk,autoencoder_risk,combined_risk
1112683,1112683,primary,001-702-216-9797x296,44.679857848451995,44.68889290446934,44.684375376460665
1113184,1113184,primary,+1-527-771-6701x45089,96.08932658715817,97.47470184315142,96.78201421515479
1113819,1113819,primary,489.916.3756x28900,70.84688591735936,72.6117335260812,71.72930972172028
1113914,1113914,primary,821.575.3540x8386,97.84363329719311,82.41476930490302,90.12920130104806
1113919,1113919,primary,377-997-1775,72.68702565955908,52.52379231417902,62.60540898686905
1114116,1114116,primary,001-501-966-0880x1994,8.773039392844236,11.454945187326828,10.113992290085532
1115001,1115001,primary,550-237-5899x75711,33.79412119021804,3.5432478014697026,18.668684495843873
1116446,1116446,primary,554-588-5102x72614,89.32508131550415,69.30490302373208,79.31499216961811
1116725,1116725,primary,363-973-5160,39.88073726057102,57.31538368871221,48.59806047464161
1116789,1116789,primary,498.427.0808x697,54.81568485724612,41.08691723888688,47.9513010480665
1116844,1116844,primary,001-821-769-9586x6934,52.4635586073967,39.57655704132032,46.02005782435851
1117059,1117059,primary,572-626-9848x5833,22.178050837248524,33.66913624864474,27.923593542946634
1118342,1118342,primary,+1-652-828-8515x87996,54.62143115287314,42.1229369955427,48.37218407420792
1119907,1119907,primary,6814062003,94.4328996506445,97.08770027707504,95.76029996385978
1120059,1120059,primary,542-804-3805x7198,96.08932658715817,97.47470184315142,96.78201421515479
1120302,1120302,primary,284.206.6658,59.37537646066738,67.66052282857487,63.517949644621126
1120461,1120461,primary,001-943-497-3598x9334,87.24400674617516,80.04758462835802,83.6457956872666
1121366,1121366,primary,+1-612-228-1606x48422,76.1549813275509,77.01782917720756,76.58640525237922
1121756,1121756,primary,372-702-5909x47985,55.661968437537645,41.255571617877365,48.4587700277075
1121840,1121840,primary,532.781.8268x86153,0.796590772196121,16.86543789904831,8.831014335622216
1123660,1123660,primary,554-239-8780x15739,88.2724972894832,78.86700397542464,83.56975063245392
11237400000000,11237400000000,primary,+1-956-216-4840x85887,94.28231538368871,96.89946994338031,95.5908926635345
1123767,1123767,primary,835-381-1288x0133,22.178050837248524,33.66913624864474,27.923593542946634
1124349,1124349,primary,386.312.0750,29.372967112396097,5.699614504276593,17.536290808336346
1124499,1124499,primary,8249819346,43.58360438501385,48.360137332851465,45.97187085893266
1124695,1124695,primary,+1-366-750-6180x9190,29.372967112396097,5.699614504276593,17.536290808336346
1124957,1124957,primary,514.449.1476x60728,77.29791591374533,78.6863028550777,77.99210938441152
1124965,1124965,primary,001-268-842-4508x8210,33.79412119021804,3.5432478014697026,18.668684495843873
1125065,1125065,primary,+1-481-443-5368,5.2990603541741965,24.110046982291287,14.704553668232741
1125067,1125067,primary,(939)343-1290,24.989459101313095,31.51879291651608,28.25412600891459
1125370,1125370,primary,314-513-9755x2314,10.849596434164559,19.871099867485846,15.360348150825203
1125663,1125663,primary,277-759-4929x95562,29.372967112396097,5.699614504276593,17.536290808336346
1126142,1126142,primary,936.745.2577,82.45693289965065,78.71641970846885,80.58667630405975
1126336,1126336,primary,001-347-281-2914x28341,54.118479701240815,40.00873388748343,47.06360679436212
1126384,1126384,primary,709.896.9308x48872,56.327550897482226,35.98662811709433,46.157089507288276
11269200000000,11269200000000,primary,794.227.8816,60.23220093964583,69.92681604625949,65.07950849295266
1127035,1127035,primary,+1-239-528-2722x99275,22.178050837248524,33.66913624864474,27.923593542946634
1127631,1127631,primary,001-273-214-5303x85677,58.086375135525834,46.155583664618725,52.12097940007228
1128008,1128008,primary,+1-351-684-4989x2665,22.178050837248524,33.66913624864474,27.923593542946634
1128766,1128766,primary,(438)565-5779x0827,2.231658836284785,18.39386820864956,10.312763522467172
1128779,1128779,primary,384-532-2259,14.407902662329839,21.87688230333695,18.142392482833394
1129241,1129241,primary,(451)477-7392x60302,2.231658836284785,18.780869774725936,10.506264305505361
1129357,1129357,primary,+1-280-692-0242x8699,38.67455728225515,59.43862185278882,49.05658956752198
1129433,1129433,primary,437-497-7236,77.62016624503072,90.15178894109144,83.88597759306109
1129468,1129468,primary,+1-484-325-7991x366,48.39627755692085,48.54385013853752,48.470063847729186
1130391,1130391,primary,9382862912,97.41296229369955,86.60101192627394,92.00698710998674
1130412,1130412,primary,+1-881-817-2980,85.98060474641609,88.84772918925431,87.4141669678352
1130536,1130536,primary,(408)663-7659x916,5.2990603541741965,26.40946873870618,15.854264546440188
1131023,1131023,primary,331.249.8643x0098,37.81321527526804,58.50499939766293,48.15910733646548
1131164,1131164,primary,(735)665-1269x4486,5.2990603541741965,26.40946873870618,15.854264546440188
1131384,1131384,primary,+1-763-868-8725x88744,62.810203589928925,56.69798819419347,59.7540958920612
1131830,1131830,primary,001-221-437-2138x6589,85.9158535116251,78.12311769666306,82.01948560414408
1132202,1132202,primary,(201)827-9611x4351,43.40139742199735,49.52415371641971,46.46277556920853
1132405,1132405,primary,(598)249-0277x0384,72.68702565955908,52.52379231417902,62.60540898686905
1132960,1132960,primary,+1-688-839-2053x021,10.849596434164559,19.871099867485846,15.360348150825203
1133548,1133548,primary,(766)793-8011x848,24.260631249247076,35.91585351162511,30.088242380436093
1133702,1133702,primary,339-337-6904x268,37.981869654258524,59.63136971449223,48.80661968437538
1134022,1134022,primary,745.918.4894x76973,14.407902662329839,22.480725213829658,18.44431393807975
1134038,1134038,primary,+1-279-607-1416x33565,78.90615588483315,79.71479339838574,79.31047464160945
1134186,1134186,primary,741.765.1827,77.54186242621371,77.59607276231779,77.56896759426576
1134618,1134618,primary,694.523.7333,61.45343934465727,67.5099385616191,64.48168895313819
1134686,1134686,primary,933.295.2111,29.372967112396097,5.699614504276593,17.536290808336346
1135128,1135128,primary,001-880-575-9579x47284,69.1467895434285,72.9942175641489,71.0705035537887
1135529,1135529,primary,001-392-908-6780x85627,93.38332730996267,94.81086616070354,94.09709673533311
1135681,1135681,primary,500-636-9155x94284,90.76918443561017,92.80508372485244,91.78713408023131
1135893,1135893,primary,995.452.7636x5564,89.32508131550415,69.52325021081798,79.42416576316106
1136426,1136426,primary,001-829-531-4386,5.2990603541741965,26.40946873870618,15.854264546440188
1136617,1136617,primary,(727)902-6728,88.1972051560053,85.16443801951571,86.6808215877605
1136666,1136666,primary,948-790-6120x3471,66.46488374894591,69.83194795807735,68.14841585351164
1137118,1137118,primary,555-488-4506x159,57.87856884712686,28.812793639320567,43.34568124322371
1138296,1138296,primary,001-745-858-7716x94722,37.489459101313095,58.807673774244066,48.148566437778584
1138319,1138319,primary,+1-899-661-1253x5544,81.96301650403566,73.18094205517409,77.57197927960488
1138675,1138675,primary,359.587.6220x234,32.29580773400795,37.195819780749304,34.74581375737863
1138732,1138732,primary,(861)311-7800,50.65805324659679,0.9531984098301409,25.80562582821347
1138964,1138964,primary,649-921-6433,72.68702565955908,52.52379231417902,62.60540898686905
1139010,1139010,primary,+1-922-482-0055x7784,96.51548006264305,89.84760872184074,93.1815443922419
1139164,1139164,primary,001-982-599-7968x845,87.24400674617516,80.04758462835802,83.6457956872666
1139337,1139337,primary,274-456-4240,8.773039392844236,11.454945187326828,10.113992290085532
1139545,1139545,primary,(547)280-7740x649,33.79412119021804,3.5432478014697026,18.668684495843873
1139620,1139620,primary,+1-853-868-6632,47.446090832429825,43.398385736658234,45.42223828454403
1139660,1139660,primary,641.863.8944,17.634923503192386,14.53589928924226,16.085411396217324
1139879,1139879,primary,612.924.1797,70.13161064931936,76.08721840742079,73.10941452837008
1140476,1140476,primary,650.620.8021,68.18606192025058,61.96693169497651,65.07649680761355
1140554,1140554,primary,(770)831-2073,22.178050837248524,33.66913624864474,27.923593542946634
1141019,1141019,primary,975-470-5120x4618,24.989459101313095,31.024876520901095,28.007167811107095
1141606,1141606,primary,246.501.3673,22.178050837248524,33.66913624864474,27.923593542946634
1141860,1141860,primary,318.637.6452x088,5.2990603541741965,26.40946873870618,15.854264546440188
1142113,1142113,primary,343.850.3136x5024,77.07354535598121,91.29171184194675,84.18262859896399
1143874,1143874,primary,500.497.9251,0.796590772196121,16.86543789904831,8.831014335622216
1143920,1143920,primary,719.750.0528x1273,24.989459101313095,31.51879291651608,28.25412600891459
1144168,1144168,primary,930.565.2407x784,5.2990603541741965,26.40946873870618,15.854264546440188
1144205,1144205,primary,001-428-355-7498,99.20190338513432,99.84038067702686,99.52114203108059
1144746,1144746,primary,727.544.8570x86209,24.989459101313095,31.51879291651608,28.25412600891459
1145706,1145706,primary,318-363-8782x94565,94.28231538368871,96.89946994338031,95.5908926635345
1145792,1145792,primary,910.622.0317x31096,61.80881821467293,65.92579207324418,63.86730514395856
1145881,1145881,primary,9532910371,29.372967112396097,5.699614504276593,17.536290808336346
1145994,1145994,primary,(586)350-9480x141,29.372967112396097,5.699614504276593,17.536290808336346
1146411,1146411,primary,438-863-3839,72.68702565955908,52.52379231417902,62.60540898686905
1146648,1146648,primary,001-419-957-6122x8685,22.178050837248524,33.66913624864474,27.923593542946634
1147940,1147940,primary,(558)855-6659x398,54.377484640404774,41.88501385375256,48.13124924707867
1149288,1149288,primary,001-684-257-7600x49082,10.849596434164559,19.871099867485846,15.360348150825203
1149593,1149593,primary,233-950-4888x9921,26.921455246355862,8.486929285628237,17.70419226599205
1149828,1149828,primary,(822)545-9334x419,45.52312974340441,1.6654619925310203,23.594295867967716
1150074,1150074,primary,001-315-272-7919x4096,24.989459101313095,31.192025057222022,28.090742079267557
1150221,1150221,primary,001-755-466-1390x60480,22.178050837248524,35.70202385254789,28.940037344898208
1150427,1150427,primary,883-420-6799x81364,5.2990603541741965,24.378086977472595,14.838573665823397
1152309,1152309,primary,(351)879-0864,0.796590772196121,16.86543789904831,8.831014335622216
1152990,1152990,primary,562.527.8376x93898,37.981869654258524,59.63136971449223,48.80661968437538
1153391,1153391,primary,746-759-1166,15.663775448741116,13.355318636308876,14.509547042524996
1153405,1153405,primary,955.490.4259,49.32387664136851,57.94030839657872,53.632092518973614
1153576,1153576,primary,603.235.2110x392,5.2990603541741965,26.40946873870618,15.854264546440188
1153647,1153647,primary,914-477-0538x33884,50.65805324659679,0.9531984098301409,25.80562582821347
1153690,1153690,primary,001-606-298-0420x439,15.663775448741116,13.355318636308876,14.509547042524996
1153893,1153893,primary,301.764.5104x636,98.11167329237442,98.52126249849415,98.31646789543429
1153949,1153949,primary,698.712.3878x0038,37.981869654258524,59.63136971449223,48.80661968437538
1154272,1154272,primary,862.205.5543x8404,48.92332249126611,57.66172750271051,53.29252499698831
1154913,1154913,primary,+1-543-825-6216,52.958980845681246,47.39489218166486,50.176936513673056
1155449,1155449,primary,492.564.9578,79.14407902662329,79.75243946512468,79.44825924587398
1155505,1155505,primary,+1-729-383-2482x6292,90.51620286712443,97.20515600530057,93.86067943621251
1155635,1155635,primary,+1-881-625-2056,38.23334538007469,60.76677508733888,49.50006023370678
1156287,1156287,primary,542.531.2209x949,8.773039392844236,11.454945187326828,10.113992290085532
1156332,1156332,primary,705.417.2897,76.49530177087098,86.8208649560294,81.65808336345019
1156548,1156548,primary,(577)522-3306x0463,70.13161064931936,76.06011323936876,73.09586194434405
1156749,1156749,primary,827-297-5736,10.849596434164559,19.871099867485846,15.360348150825203
1156784,1156784,primary,+1-965-969-9988x081,61.95337911095049,50.511986507649674,56.23268280930009
1156835,1156835,primary,2385860868,65.81285387302735,66.22696060715576,66.01990724009156
1156846,1156846,primary,976-944-7264x9082,86.39320563787496,83.53812793639321,84.96566678713408
1156852,1156852,primary,781-929-8266,5.2990603541741965,26.40946873870618,15.854264546440188
1157999,1157999,primary,4273937145,72.68702565955908,52.52379231417902,62.60540898686905
1158241,1158241,primary,417-851-8689,45.52312974340441,1.6654619925310203,23.594295867967716
1158277,1158277,primary,+1-460-225-9222,22.178050837248524,33.66913624864474,27.923593542946634
1158320,1158320,primary,(944)974-2123x09407,10.849596434164559,19.871099867485846,15.360348150825203
1158349,1158349,primary,+1-809-973-3977,15.663775448741116,13.355318636308876,14.509547042524996
1158573,1158573,primary,599-203-8498,68.19810866160704,74.46994338031563,71.33402602096133
1158605,1158605,primary,(620)750-2099,70.1406457053367,74.3208649560294,72.23075533068305
1158982,1158982,primary,401-962-2499,87.64154921093844,78.3610408384532,83.00129502469582
1159000,1159000,primary,001-695-901-4556x1681,2.231658836284785,18.39386820864956,10.312763522467172
1159133,1159133,primary,(214)358-6833,63.74081435971569,15.918262859896398,39.82953860980604
1159168,1159168,primary,001-681-779-4695,42.29761474521142,55.452656306469095,48.87513552584026
1159214,1159214,primary,(599)678-7729,78.13064691001084,87.79966269124202,82.96515480062644
1159278,1159278,primary,801.207.1396,85.03945307794241,83.87694253704373,84.45819780749306
1159715,1159715,primary,258-330-3441x44885,53.48451993735694,39.37778580893868,46.43115287314781
1159745,1159745,primary,+1-455-969-9023x55770,98.50018070112034,89.39886760631249,93.94952415371642
1159775,1159775,primary,(778)257-6084,24.989459101313095,31.51879291651608,28.25412600891459
1159978,1159978,primary,895.451.2405,97.02746657029273,82.11962414166968,89.5735453559812
1160017,1160017,primary,001-696-829-1450,15.663775448741116,13.355318636308876,14.509547042524996
1160356,1160356,primary,473-357-4384,59.64793398385737,41.6832309360318,50.66558245994459
1160622,1160622,primary,(903)617-8078x235,42.134983736899166,62.05577641248043,52.0953800746898
1161001,1161001,primary,001-252-318-2307x68104,15.663775448741116,13.355318636308876,14.509547042524996
1161002,1161002,primary,670-718-4094x35334,68.61522708107456,74.65967955667992,71.63745331887725
1161659,1161659,primary,001-771-742-2410x98813,65.62311769666306,65.52975545115046,65.57643657390676
1162248,1162248,primary,224-493-2149x587,5.2990603541741965,26.40946873870618,15.854264546440188
1162367,1162367,primary,4709160166,32.29580773400795,37.981869654258524,35.13883869413324
1162414,1162414,primary,+1-354-953-8179x217,2.231658836284785,18.780869774725936,10.506264305505361
1163531,1163531,primary,977-933-2945x6255,5.2990603541741965,26.40946873870618,15.854264546440188
1163579,1163579,primary,7174157724,8.773039392844236,11.454945187326828,10.113992290085532
